model,dataset,fit_time-1:5,fit_time-2:5,fit_time-3:5,fit_time-4:5,fit_time-5:5,score_time-1:5,score_time-2:5,score_time-3:5,score_time-4:5,score_time-5:5,test_accuracy-1:5,test_accuracy-2:5,test_accuracy-3:5,test_accuracy-4:5,test_accuracy-5:5,train_accuracy-1:5,train_accuracy-2:5,train_accuracy-3:5,train_accuracy-4:5,train_accuracy-5:5,test_hamming_loss-1:5,test_hamming_loss-2:5,test_hamming_loss-3:5,test_hamming_loss-4:5,test_hamming_loss-5:5,train_hamming_loss-1:5,train_hamming_loss-2:5,train_hamming_loss-3:5,train_hamming_loss-4:5,train_hamming_loss-5:5,test_f1-1:5,test_f1-2:5,test_f1-3:5,test_f1-4:5,test_f1-5:5,train_f1-1:5,train_f1-2:5,train_f1-3:5,train_f1-4:5,train_f1-5:5
classifier_chain_with_f_test_ordering-ascending_chain=True,birds,8.566999197006226,8.64699649810791,8.802995920181274,8.692998886108398,7.748027563095093,0.194000244140625,0.1919994354248047,0.19099998474121094,0.1920011043548584,0.1749711036682129,0.4883720930232558,0.4728682170542636,0.6046511627906976,0.5271317829457365,0.4883720930232558,1.0,1.0,1.0,1.0,1.0,-0.044471644226846185,-0.04365565075479396,-0.03508771929824561,-0.037535699714402286,-0.046103631170950635,-0.0,-0.0,-0.0,-0.0,-0.0,0.21928506649868879,0.18381171099164598,0.22499034146631397,0.1965407590121549,0.23450193155991228,1.0,1.0,1.0,1.0,1.0
classifier_chain_with_f_test_ordering-ascending_chain=True,emotions,2.603999614715576,2.585998773574829,2.5919981002807617,2.5869994163513184,2.254997491836548,0.06200051307678223,0.06399893760681152,0.06299853324890137,0.06300020217895508,0.0579988956451416,0.37815126050420167,0.2857142857142857,0.33613445378151263,0.3220338983050847,0.3305084745762712,1.0,1.0,1.0,1.0,1.0,-0.17086834733893558,-0.19327731092436976,-0.18207282913165265,-0.18220338983050846,-0.1963276836158192,-0.0,-0.0,-0.0,-0.0,-0.0,0.6196590757179752,0.5993894137652903,0.6444276734761291,0.6808562567422998,0.6476532886653813,1.0,1.0,1.0,1.0,1.0
classifier_chain_with_f_test_ordering-ascending_chain=True,scene,15.961997509002686,15.004997491836548,15.105998277664185,15.986995935440063,13.719028949737549,0.09399819374084473,0.0970010757446289,0.0989997386932373,0.09100151062011719,0.09000730514526367,0.5435684647302904,0.4896265560165975,0.32224532224532226,0.6756756756756757,0.316008316008316,0.9989610389610389,0.9994805194805195,0.9989615784008308,0.9994807892004154,1.0,-0.09681881051175657,-0.11203319502074689,-0.14899514899514898,-0.06340956340956341,-0.1379071379071379,-0.00017316017316017316,-8.658008658008658e-05,-0.00017307026652821047,-8.653513326410523e-05,-0.0,0.48656886017607387,0.333856882205029,0.3634250520766002,0.44668166643320734,0.26703274405669797,0.9996399483655855,0.9996605566870332,0.9996326344910998,0.9998357963875205,1.0
classifier_chain_with_f_test_ordering-ascending_chain=True,yeast,26.67699646949768,25.940996646881104,27.012990951538086,26.6289963722229,24.986029386520386,0.25500011444091797,0.2370002269744873,0.24100041389465332,0.24499964714050293,0.21296906471252441,0.25206611570247933,0.22520661157024793,0.2111801242236025,0.2360248447204969,0.23809523809523808,0.999482669425763,1.0,1.0,1.0,1.0,-0.19997048406139314,-0.19421487603305784,-0.18929310854776693,-0.18899733806566105,-0.1912156166814552,-7.390436774813391e-05,-0.0,-0.0,-0.0,-0.0,0.3695288620587374,0.35675473278896336,0.3719938376803004,0.38166975226787414,0.3713315292984026,0.9996294093051684,1.0,1.0,1.0,1.0
classifier_chain_with_f_test_ordering-ascending_chain=True,enron,41.62299871444702,41.73399782180786,41.32699513435364,41.09499788284302,31.2480628490448,0.9629983901977539,0.9789996147155762,0.9250016212463379,0.9369997978210449,0.7419652938842773,0.2873900293255132,0.04105571847507331,0.08823529411764706,0.08235294117647059,0.03235294117647059,0.9147685525349009,0.9191770756796473,0.9397944199706314,0.9302496328928047,0.947136563876652,-0.037957173684501744,-0.05289658606761467,-0.04733629300776915,-0.05577136514983352,-0.05066592674805771,-0.005060097320227912,-0.004907601236604605,-0.0034771285290776605,-0.003975840190618679,-0.002950710664117696,0.08100750491895242,0.10314292825203375,0.11365756086201402,0.08438605645728846,0.09720172887410002,0.9325133912393432,0.9335414352973194,0.9518279075311843,0.9413344808087817,0.9254126671536692
classifier_chain_with_f_test_ordering-ascending_chain=True,genbase,10.613999605178833,10.554000854492188,10.574000120162964,10.512000560760498,8.277996301651001,0.31200218200683594,0.32200050354003906,0.3169999122619629,0.309999942779541,0.2760009765625,0.9849624060150376,0.8947368421052632,0.9772727272727273,0.9772727272727273,0.9318181818181818,1.0,1.0,1.0,1.0,1.0,-0.000556947925368978,-0.006683375104427736,-0.0008417508417508417,-0.0014029180695847362,-0.0028058361391694723,-0.0,-0.0,-0.0,-0.0,-0.0,0.6576489533011272,0.5050132781933548,0.6172839506172839,0.6954732510288066,0.6744430254008799,1.0,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.8888888888888888
classifier_chain_with_f_test_ordering-ascending_chain=True,medical,23.521992921829224,23.263991832733154,23.228996992111206,23.2799973487854,17.743387937545776,0.6269991397857666,0.6130003929138184,0.6029996871948242,0.6189990043640137,0.5160303115844727,0.5816326530612245,0.5102040816326531,0.45408163265306123,0.5487179487179488,0.5846153846153846,1.0,0.9974424552429667,0.9974424552429667,0.9987228607918263,0.9987228607918263,-0.011224489795918367,-0.013378684807256236,-0.016099773242630386,-0.013105413105413105,-0.012193732193732194,-0.0,-8.525149190110827e-05,-8.525149190110827e-05,-2.8380871292748687e-05,-5.676174258549737e-05,0.22594081579795863,0.20650043518678085,0.2006134648025713,0.24612324345304593,0.21529536903582702,0.9555555555555556,0.9768817039690557,0.9323993270633643,0.9554521963824291,0.9326112998244146
classifier_chain_with_lop-num_generations=10,birds,11.78600025177002,11.75199818611145,11.926997423171997,11.826999425888062,10.650028467178345,0.1919996738433838,0.1939997673034668,0.19500136375427246,0.1940000057220459,0.17499804496765137,0.5038759689922481,0.4728682170542636,0.6046511627906976,0.5348837209302325,0.4883720930232558,1.0,1.0,1.0,1.0,1.0,-0.04243166054671563,-0.04324765401876785,-0.03590371277029784,-0.03835169318645451,-0.044879640962872294,-0.0,-0.0,-0.0,-0.0,-0.0,0.24044373239419675,0.1877732609034548,0.21631351105035315,0.18669400774663933,0.21284461152882206,1.0,1.0,1.0,1.0,1.0
classifier_chain_with_lop-num_generations=10,emotions,3.099998712539673,3.220998525619507,3.2049977779388428,3.113999605178833,2.829026937484741,0.06400108337402344,0.07200121879577637,0.0710000991821289,0.06100153923034668,0.057000160217285156,0.3445378151260504,0.2689075630252101,0.3277310924369748,0.3389830508474576,0.3220338983050847,1.0,1.0,1.0,1.0,1.0,-0.1722689075630252,-0.2030812324929972,-0.18347338935574228,-0.1807909604519774,-0.192090395480226,-0.0,-0.0,-0.0,-0.0,-0.0,0.6149183633802174,0.5783048433048433,0.6568486683070017,0.7019467831614724,0.6605218337403823,1.0,1.0,1.0,1.0,1.0
classifier_chain_with_lop-num_generations=10,scene,16.70699977874756,15.729998111724854,15.896998882293701,16.595001697540283,14.2880277633667,0.09499859809875488,0.0950005054473877,0.09900259971618652,0.09699511528015137,0.08900046348571777,0.5394190871369294,0.5020746887966805,0.3264033264033264,0.683991683991684,0.32224532224532226,0.9989610389610389,0.9994805194805195,0.9989615784008308,0.9994807892004154,1.0,-0.09612724757952974,-0.11134163208852006,-0.14587664587664587,-0.06340956340956341,-0.13548163548163547,-0.00017316017316017316,-8.658008658008658e-05,-0.00017307026652821047,-8.653513326410523e-05,-0.0,0.4937784112735886,0.3386605333122746,0.37081548605891773,0.4590129103313687,0.2690470761122935,0.9996404075637613,0.9996619337390129,0.9996326344910998,0.9998357963875205,1.0
classifier_chain_with_lop-num_generations=10,yeast,28.590998888015747,28.375996828079224,28.697998046875,28.581995248794556,26.578027486801147,0.2349996566772461,0.2350008487701416,0.2330019474029541,0.2350010871887207,0.21100664138793945,0.22107438016528927,0.22520661157024793,0.20910973084886128,0.2318840579710145,0.22981366459627328,0.999482669425763,1.0,0.999482936918304,0.999482936918304,1.0,-0.1979043683589138,-0.19642857142857142,-0.19343389529724933,-0.19668737060041408,-0.19077196095829635,-7.390436774813391e-05,-0.0,-7.386615452799527e-05,-0.00014773230905599054,-0.0,0.35782790548719434,0.3554712854223138,0.36609419742237925,0.3646052325593448,0.3714104817450458,0.9996294093051684,1.0,0.9996764105014171,0.9993166486978343,1.0
classifier_chain_with_lop-num_generations=10,enron,63.490002155303955,63.448999881744385,63.513001918792725,62.771002531051636,51.80399799346924,0.9859983921051025,0.9609975814819336,0.9550001621246338,0.9229974746704102,0.7470309734344482,0.12023460410557185,0.02932551319648094,0.06764705882352941,0.07941176470588235,0.041176470588235294,0.9155033063923586,0.919911829537105,0.9397944199706314,0.9324522760646109,0.9456681350954479,-0.04210701045758867,-0.052619930282742214,-0.04833518312985571,-0.05277469478357381,-0.052219755826859046,-0.004921464516933997,-0.004810558274298864,-0.0034771285290776605,-0.003892721580361843,-0.002936857562408223,0.0695981502559901,0.09714607799878336,0.11314564804937366,0.08135972035398896,0.08920023086579913,0.934941948762339,0.9319231682303738,0.9516040008858969,0.9425527708448761,0.9250079898419529
classifier_chain_with_lop-num_generations=10,genbase,16.142001390457153,15.863002061843872,15.988998651504517,15.906001567840576,13.444998502731323,0.3189992904663086,0.3059978485107422,0.3110024929046631,0.3079986572265625,0.27103352546691895,0.9924812030075187,0.9172932330827067,0.9848484848484849,0.9848484848484849,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,-0.000278473962684489,-0.005847953216374269,-0.0005611672278338945,-0.0008417508417508417,-0.003647586980920314,-0.0,-0.0,-0.0,-0.0,-0.0,0.6592592592592593,0.513286486466563,0.6296296296296297,0.7037037037037037,0.6791049889517323,1.0,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.8888888888888888
classifier_chain_with_lop-num_generations=10,medical,37.76198863983154,37.699000120162964,37.638001680374146,37.94299912452698,31.897998809814453,0.6280004978179932,0.6060006618499756,0.6129987239837646,0.6350009441375732,0.5190002918243408,0.5867346938775511,0.4744897959183674,0.45408163265306123,0.5743589743589743,0.6153846153846154,1.0,0.9974424552429667,0.9974424552429667,0.9987228607918263,0.9987228607918263,-0.010770975056689343,-0.014399092970521542,-0.01598639455782313,-0.012763532763532764,-0.011623931623931624,-0.0,-8.525149190110827e-05,-8.525149190110827e-05,-2.8380871292748687e-05,-5.676174258549737e-05,0.2336296980478366,0.21019179498023668,0.19449846327785858,0.27615734060178504,0.24117792802003327,0.9555555555555556,0.9768806766606295,0.9323511741237632,0.9554531490015361,0.9326112998244146
classifier_chain_with_lop-num_generations=25,birds,14.894998788833618,14.938998222351074,15.243998527526855,15.192999124526978,13.515028953552246,0.19300150871276855,0.1919999122619629,0.20799803733825684,0.21400117874145508,0.17499971389770508,0.49612403100775193,0.4806201550387597,0.6046511627906976,0.5426356589147286,0.49612403100775193,1.0,1.0,1.0,1.0,1.0,-0.04365565075479396,-0.044471644226846185,-0.03427172582619339,-0.03590371277029784,-0.04569563443492452,-0.0,-0.0,-0.0,-0.0,-0.0,0.22877820493919568,0.16040670725423223,0.2231340383043169,0.22219109816363825,0.2565893470683804,1.0,1.0,1.0,1.0,1.0
classifier_chain_with_lop-num_generations=25,emotions,3.878999710083008,3.9789981842041016,3.9759957790374756,3.8889987468719482,3.4940297603607178,0.06200146675109863,0.06000256538391113,0.061002254486083984,0.06299972534179688,0.05700230598449707,0.3445378151260504,0.2773109243697479,0.31932773109243695,0.3135593220338983,0.3220338983050847,1.0,1.0,1.0,1.0,1.0,-0.17507002801120447,-0.20448179271708683,-0.18627450980392157,-0.1864406779661017,-0.192090395480226,-0.0,-0.0,-0.0,-0.0,-0.0,0.6080137017557871,0.5582649175019099,0.651306604532856,0.6839496135364113,0.6605218337403823,1.0,1.0,1.0,1.0,1.0
classifier_chain_with_lop-num_generations=25,scene,17.383028030395508,16.464999198913574,16.593000888824463,17.15100073814392,15.005995512008667,0.09597277641296387,0.09599971771240234,0.0989992618560791,0.09199810028076172,0.08799982070922852,0.5394190871369294,0.491701244813278,0.3264033264033264,0.6798336798336798,0.32432432432432434,0.9989610389610389,0.9989610389610389,0.9989615784008308,0.9994807892004154,1.0,-0.09578146611341633,-0.11307053941908714,-0.14587664587664587,-0.06306306306306306,-0.1347886347886348,-0.00017316017316017316,-0.00025974025974025974,-0.00017307026652821047,-8.653513326410523e-05,-0.0,0.5078979399556414,0.33553144416168007,0.37081548605891773,0.4551633976316694,0.2690470761122935,0.9996404075637613,0.9992055125085916,0.9996326344910998,0.9998357963875205,1.0
classifier_chain_with_lop-num_generations=25,yeast,30.29899835586548,30.453995943069458,30.56699848175049,30.81599998474121,28.668026208877563,0.23599886894226074,0.2370004653930664,0.234999418258667,0.23799967765808105,0.21400046348571777,0.22520661157024793,0.22933884297520662,0.2153209109730849,0.2443064182194617,0.22981366459627328,1.0,1.0,1.0,1.0,1.0,-0.19539551357733176,-0.19185360094451004,-0.1870748299319728,-0.19653948535936114,-0.189145223306714,-0.0,-0.0,-0.0,-0.0,-0.0,0.37668762222604996,0.36747628332050886,0.37243103206910094,0.3792766483675164,0.3699277247733101,1.0,1.0,1.0,1.0,1.0
classifier_chain_with_lop-num_generations=25,enron,83.37300157546997,83.41300225257874,84.3920030593872,84.35200119018555,70.86203002929688,0.9470021724700928,0.9179983139038086,0.9799983501434326,0.9979994297027588,0.7469959259033203,0.3284457478005865,0.04985337243401759,0.06764705882352941,0.07058823529411765,0.03823529411764706,0.9147685525349009,0.9191770756796473,0.9390602055800293,0.9324522760646109,0.94640234948605,-0.035522602777624084,-0.053505228794334087,-0.04855715871254162,-0.052830188679245285,-0.05066592674805771,-0.00494919107759278,-0.004824421554628256,-0.0035186878342060787,-0.0040728119025849885,-0.0029230044606987503,0.08214830961393998,0.09705221008769435,0.10269109967061628,0.08741851230514663,0.09232640667741776,0.9318966274996288,0.9319803061920175,0.9514442272654527,0.9406277787143356,0.9247353248928817
classifier_chain_with_lop-num_generations=25,genbase,22.029987812042236,22.093987464904785,22.03400206565857,22.015987157821655,18.96899676322937,0.30699944496154785,0.3150005340576172,0.3119993209838867,0.3129997253417969,0.2720358371734619,0.9849624060150376,0.9022556390977443,0.9848484848484849,0.9848484848484849,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,-0.000556947925368978,-0.006404901141743247,-0.0005611672278338945,-0.0008417508417508417,-0.0030864197530864196,-0.0,-0.0,-0.0,-0.0,-0.0,0.6222222222222222,0.5067769466236899,0.6296296296296297,0.7037037037037037,0.6775000506801274,1.0,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.8888888888888888
classifier_chain_with_lop-num_generations=25,medical,52.42599368095398,52.95399570465088,52.715996980667114,52.77599763870239,46.24699902534485,0.6019988059997559,0.6400008201599121,0.6149988174438477,0.6599996089935303,0.5150353908538818,0.576530612244898,0.5357142857142857,0.45918367346938777,0.5743589743589743,0.6051282051282051,1.0,0.9974424552429667,0.9974424552429667,0.9987228607918263,0.9987228607918263,-0.011678004535147392,-0.012811791383219955,-0.016666666666666666,-0.012535612535612535,-0.01150997150997151,-0.0,-8.525149190110827e-05,-8.525149190110827e-05,-2.8380871292748687e-05,-5.676174258549737e-05,0.21963656379198745,0.2375576558223995,0.21116934157972558,0.2842956293315216,0.22176915464271782,0.9555555555555556,0.9768394644297422,0.9323511741237632,0.9554531490015361,0.9326112998244146
classifier_chain_with_lop-num_generations=50,birds,20.660991430282593,20.44099712371826,20.81999897956848,20.483999252319336,18.621025800704956,0.20000028610229492,0.1959991455078125,0.22100138664245605,0.1919994354248047,0.17599868774414062,0.5116279069767442,0.49612403100775193,0.6046511627906976,0.5348837209302325,0.4883720930232558,1.0,1.0,1.0,1.0,1.0,-0.04365565075479396,-0.04243166054671563,-0.03549571603427173,-0.03712770297837617,-0.04691962464300286,-0.0,-0.0,-0.0,-0.0,-0.0,0.2522887379274077,0.20934668265172232,0.20881923187415177,0.1919985811290159,0.20178007407109574,1.0,1.0,1.0,1.0,1.0
classifier_chain_with_lop-num_generations=50,emotions,5.0440003871917725,5.10699725151062,5.1529974937438965,5.086998462677002,4.477999210357666,0.06100058555603027,0.06399917602539062,0.07100200653076172,0.06200098991394043,0.05500006675720215,0.3445378151260504,0.2773109243697479,0.31932773109243695,0.3389830508474576,0.3305084745762712,1.0,1.0,1.0,1.0,1.0,-0.17507002801120447,-0.20448179271708683,-0.18487394957983194,-0.1807909604519774,-0.18361581920903955,-0.0,-0.0,-0.0,-0.0,-0.0,0.6080137017557871,0.5582649175019099,0.6578921250403397,0.7019467831614724,0.6672698715295579,1.0,1.0,1.0,1.0,1.0
classifier_chain_with_lop-num_generations=50,scene,18.943997859954834,17.6509952545166,17.850997924804688,18.582995891571045,16.11899757385254,0.09499788284301758,0.10099291801452637,0.0969996452331543,0.09399962425231934,0.08903026580810547,0.5394190871369294,0.5020746887966805,0.33264033264033266,0.6798336798336798,0.32432432432432434,0.9989610389610389,0.9994805194805195,0.9989615784008308,0.9994807892004154,1.0,-0.09578146611341633,-0.11134163208852006,-0.15072765072765074,-0.06306306306306306,-0.1347886347886348,-0.00017316017316017316,-8.658008658008658e-05,-0.00017307026652821047,-8.653513326410523e-05,-0.0,0.5078979399556414,0.3386605333122746,0.3809545089119601,0.4617675733539152,0.2690470761122935,0.9996404075637613,0.9996619337390129,0.9996326344910998,0.9998357963875205,1.0
classifier_chain_with_lop-num_generations=50,yeast,34.17799758911133,33.90999937057495,35.168997049331665,33.97899651527405,31.668996572494507,0.23400139808654785,0.23499822616577148,0.21900343894958496,0.23200130462646484,0.21202969551086426,0.24380165289256198,0.24380165289256198,0.20496894409937888,0.2236024844720497,0.22153209109730848,0.999482669425763,0.999482669425763,1.0,0.999482936918304,1.0,-0.20365997638724911,-0.19244391971664698,-0.18796214137829045,-0.20112392783200236,-0.19491274770777878,-7.390436774813391e-05,-7.390436774813391e-05,-0.0,-7.386615452799527e-05,-0.0,0.3629921434389663,0.3601148317562584,0.3685713666047697,0.37156362109994834,0.3581569514622363,0.9996294093051684,0.9996579155956472,1.0,0.9996647043626908,1.0
classifier_chain_with_lop-num_generations=50,enron,117.40399765968323,119.06399750709534,119.15699863433838,116.5539972782135,103.25699353218079,0.963003396987915,1.0020031929016113,1.0029966831207275,0.944002628326416,0.737008810043335,0.3020527859237537,0.03519061583577713,0.07647058823529412,0.07941176470588235,0.041176470588235294,0.914033798677443,0.919911829537105,0.9397944199706314,0.9317180616740088,0.94640234948605,-0.03662922591711393,-0.053615891108283076,-0.048779134295227525,-0.05244173140954495,-0.05327413984461709,-0.004976917638251563,-0.004852148115287039,-0.0034909816307871332,-0.0039065746820713156,-0.003047682376084005,0.07946790998775717,0.09404948513587612,0.0993792424569688,0.086134823618169,0.08186727452464988,0.9340599480345659,0.9322878538801233,0.9512677057926938,0.940935801227738,0.9241747726541766
classifier_chain_with_lop-num_generations=50,genbase,31.552008867263794,31.90701198577881,31.835009574890137,31.526020050048828,28.086026906967163,0.3170003890991211,0.3319971561431885,0.32599925994873047,0.3090019226074219,0.2699704170227051,0.9774436090225563,0.9022556390977443,0.9696969696969697,0.9848484848484849,0.9318181818181818,1.0,1.0,1.0,1.0,1.0,-0.000835421888053467,-0.006404901141743247,-0.001122334455667789,-0.0008417508417508417,-0.0028058361391694723,-0.0,-0.0,-0.0,-0.0,-0.0,0.6469135802469137,0.5067769466236899,0.5802469135802469,0.7037037037037037,0.6770767702568469,1.0,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.8888888888888888
classifier_chain_with_lop-num_generations=50,medical,77.47298789024353,78.24599814414978,77.99899792671204,77.59600758552551,69.52947187423706,0.6159992218017578,0.6800005435943604,0.6370010375976562,0.62099289894104,0.5179686546325684,0.5561224489795918,0.5459183673469388,0.4642857142857143,0.5743589743589743,0.6358974358974359,1.0,0.9974424552429667,0.9974424552429667,0.9987228607918263,0.9987228607918263,-0.012471655328798186,-0.01292517006802721,-0.015646258503401362,-0.012763532763532764,-0.01037037037037037,-0.0,-8.525149190110827e-05,-8.525149190110827e-05,-2.8380871292748687e-05,-5.676174258549737e-05,0.20632974295512996,0.2139592332820787,0.20531288440545165,0.26431257527607266,0.2545573919192835,0.9555555555555556,0.9768817039690557,0.9323511741237632,0.9554531490015361,0.9326112998244146
partial_classifier_chain_with_lop-num_generations=10,birds,13.063997507095337,13.063997745513916,13.26700210571289,13.15099835395813,11.758028984069824,0.20599913597106934,0.19900012016296387,0.20699787139892578,0.2069993019104004,0.18297171592712402,0.5116279069767442,0.4728682170542636,0.6201550387596899,0.5271317829457365,0.4806201550387597,1.0,1.0,1.0,1.0,1.0,-0.04324765401876785,-0.044063647490820076,-0.03427172582619339,-0.03712770297837617,-0.04691962464300286,-0.0,-0.0,-0.0,-0.0,-0.0,0.24035391509075718,0.15453566227560034,0.23212387028176504,0.1906490534636988,0.19439558148341993,1.0,1.0,1.0,1.0,1.0
partial_classifier_chain_with_lop-num_generations=10,emotions,3.3490004539489746,3.380000114440918,3.3849995136260986,3.3829991817474365,3.033031463623047,0.06499958038330078,0.06699848175048828,0.06599974632263184,0.06800103187561035,0.06100201606750488,0.33613445378151263,0.2773109243697479,0.3277310924369748,0.3220338983050847,0.3220338983050847,1.0,1.0,1.0,1.0,1.0,-0.17647058823529413,-0.20168067226890757,-0.18207282913165265,-0.18926553672316385,-0.1977401129943503,-0.0,-0.0,-0.0,-0.0,-0.0,0.6010157938312144,0.5691846136494955,0.649791938585042,0.6834339312642875,0.6501640182978211,1.0,1.0,1.0,1.0,1.0
partial_classifier_chain_with_lop-num_generations=10,scene,17.738000631332397,16.844998836517334,16.915000200271606,17.750000715255737,15.297029495239258,0.10600066184997559,0.10700249671936035,0.10600042343139648,0.10299944877624512,0.09800171852111816,0.5394190871369294,0.5124481327800829,0.32224532224532226,0.6798336798336798,0.3305613305613306,0.9989610389610389,0.9994805194805195,0.9989615784008308,0.9994807892004154,1.0,-0.09681881051175657,-0.10753803596127248,-0.15003465003465002,-0.062370062370062374,-0.13236313236313235,-0.00017316017316017316,-8.658008658008658e-05,-0.00017307026652821047,-8.653513326410523e-05,-0.0,0.48476940226457965,0.34467970751425736,0.36667415791477526,0.4652644077326796,0.2728349549001723,0.9996404075637613,0.9996619337390129,0.9996326344910998,0.9998357963875205,1.0
partial_classifier_chain_with_lop-num_generations=10,yeast,33.859978437423706,34.14698076248169,34.11997890472412,34.486979484558105,31.761661291122437,0.23900198936462402,0.2499985694885254,0.2520015239715576,0.26200199127197266,0.22400546073913574,0.23553719008264462,0.2396694214876033,0.21325051759834368,0.2401656314699793,0.22567287784679088,0.999482669425763,1.0,1.0,1.0,1.0,-0.19819952774498228,-0.18683589138134593,-0.18722271517302574,-0.1922508133688258,-0.1909198461993493,-7.390436774813391e-05,-0.0,-0.0,-0.0,-0.0,0.3799061960836008,0.3636417188879723,0.3740089077150716,0.3801486238675115,0.3640453768729507,0.9996294093051684,1.0,1.0,1.0,1.0
partial_classifier_chain_with_lop-num_generations=10,enron,73.08399963378906,73.74699807167053,74.2979986667633,73.22800087928772,61.259032249450684,0.9910001754760742,1.011000394821167,1.042001485824585,0.9830005168914795,0.7802248001098633,0.093841642228739,0.03812316715542522,0.08823529411764706,0.05588235294117647,0.047058823529411764,0.8824393828067597,0.887582659808964,0.919970631424376,0.9060205580029369,0.9309838472834068,-0.04017041996348144,-0.05190062524207381,-0.04833518312985571,-0.05194228634850166,-0.05016648168701443,-0.004824421554628256,-0.004727378592322516,-0.0034771285290776605,-0.0037541905632671154,-0.002881445155570332,0.0727098577606979,0.10180790787596071,0.10758103413439095,0.08511480683866059,0.10183808692950073,0.9331811202007585,0.9319243550489207,0.9499046543110551,0.9426727481670701,0.9248389704033848
partial_classifier_chain_with_lop-num_generations=10,genbase,18.37899875640869,18.066000938415527,18.283999919891357,18.131999015808105,15.435999393463135,0.3640012741088867,0.3529977798461914,0.34800004959106445,0.34800028800964355,0.30503034591674805,0.9924812030075187,0.924812030075188,0.9772727272727273,0.9848484848484849,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,-0.000278473962684489,-0.00556947925368978,-0.0008417508417508417,-0.0008417508417508417,-0.0030864197530864196,-0.0,-0.0,-0.0,-0.0,-0.0,0.6592592592592593,0.5256321654789088,0.6172839506172839,0.7037037037037037,0.6728925704075452,1.0,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.8888888888888888
partial_classifier_chain_with_lop-num_generations=10,medical,44.07500171661377,44.30000162124634,43.650999784469604,43.71299982070923,37.492167472839355,0.6420047283172607,0.6600029468536377,0.6280002593994141,0.6419994831085205,0.5319979190826416,0.5561224489795918,0.5051020408163265,0.45918367346938777,0.5487179487179488,0.5897435897435898,1.0,0.9961636828644501,0.9974424552429667,0.9987228607918263,0.9974457215836526,-0.011904761904761904,-0.013265306122448979,-0.0163265306122449,-0.013447293447293448,-0.01150997150997151,-0.0,-8.525149190110827e-05,-8.525149190110827e-05,-2.8380871292748687e-05,-5.676174258549737e-05,0.21793564112531796,0.20369594220168932,0.2079977939599501,0.2694380336154583,0.23485821522206965,0.9555555555555556,0.9768382587643203,0.9323511741237632,0.9554531490015361,0.9326099580243227
partial_classifier_chain_with_lop-num_generations=25,birds,16.19300150871277,16.13499689102173,16.388997793197632,16.190000295639038,14.769028425216675,0.19999957084655762,0.19800019264221191,0.2049999237060547,0.20299959182739258,0.182999849319458,0.5038759689922481,0.4806201550387597,0.6124031007751938,0.5348837209302325,0.4883720930232558,1.0,1.0,1.0,1.0,1.0,-0.044879640962872294,-0.04365565075479396,-0.03508771929824561,-0.03712770297837617,-0.04569563443492452,-0.0,-0.0,-0.0,-0.0,-0.0,0.2185083921926027,0.1876095746819903,0.22217079259413355,0.19520590012580857,0.2104305369071699,1.0,1.0,1.0,1.0,1.0
partial_classifier_chain_with_lop-num_generations=25,emotions,4.04000997543335,4.064000129699707,4.059000015258789,4.080999374389648,3.6930277347564697,0.06898975372314453,0.06799864768981934,0.06999850273132324,0.06799912452697754,0.06200003623962402,0.33613445378151263,0.2773109243697479,0.2857142857142857,0.3220338983050847,0.3135593220338983,1.0,1.0,1.0,1.0,1.0,-0.17507002801120447,-0.20168067226890757,-0.1876750700280112,-0.18926553672316385,-0.192090395480226,-0.0,-0.0,-0.0,-0.0,-0.0,0.6106187452834294,0.5691846136494955,0.654826312397908,0.6834339312642875,0.6582423525616686,1.0,1.0,1.0,1.0,1.0
partial_classifier_chain_with_lop-num_generations=25,scene,18.432024240493774,17.530997037887573,17.72999930381775,18.65899896621704,15.915999174118042,0.10097384452819824,0.10500025749206543,0.11599969863891602,0.10700058937072754,0.09803056716918945,0.5394190871369294,0.5124481327800829,0.32432432432432434,0.6798336798336798,0.3305613305613306,0.9989610389610389,0.9994805194805195,0.9989615784008308,0.9994807892004154,1.0,-0.0954356846473029,-0.10753803596127248,-0.1521136521136521,-0.062023562023562025,-0.13236313236313235,-0.00017316017316017316,-8.658008658008658e-05,-0.00017307026652821047,-8.653513326410523e-05,-0.0,0.5029771012735703,0.34467970751425736,0.3772156667626965,0.4564260238942957,0.2728349549001723,0.9996404075637613,0.9996619337390129,0.9996326344910998,0.9998357963875205,1.0
