model,dataset,fit_time-1:5,fit_time-2:5,fit_time-3:5,fit_time-4:5,fit_time-5:5,score_time-1:5,score_time-2:5,score_time-3:5,score_time-4:5,score_time-5:5,test_accuracy-1:5,test_accuracy-2:5,test_accuracy-3:5,test_accuracy-4:5,test_accuracy-5:5,train_accuracy-1:5,train_accuracy-2:5,train_accuracy-3:5,train_accuracy-4:5,train_accuracy-5:5,test_hamming_loss-1:5,test_hamming_loss-2:5,test_hamming_loss-3:5,test_hamming_loss-4:5,test_hamming_loss-5:5,train_hamming_loss-1:5,train_hamming_loss-2:5,train_hamming_loss-3:5,train_hamming_loss-4:5,train_hamming_loss-5:5,test_f1-1:5,test_f1-2:5,test_f1-3:5,test_f1-4:5,test_f1-5:5,train_f1-1:5,train_f1-2:5,train_f1-3:5,train_f1-4:5,train_f1-5:5
baseline_classifier_chain,emotions,0.07899951934814453,0.07799911499023438,0.0859978199005127,0.08500051498413086,0.07799911499023438,0.051000356674194336,0.05300092697143555,0.05899858474731445,0.0540013313293457,0.047031402587890625,0.2857142857142857,0.2857142857142857,0.3025210084033613,0.288135593220339,0.3474576271186441,0.4578059071729958,0.45358649789029537,0.43248945147679324,0.4610526315789474,0.4463157894736842,-0.24509803921568626,-0.22128851540616246,-0.22268907563025211,-0.211864406779661,-0.2132768361581921,-0.15928270042194093,-0.16104078762306612,-0.1649085794655415,-0.16035087719298247,-0.15929824561403508,0.5617383579293543,0.5944908918483353,0.6268821893252073,0.6779255567293597,0.6547150972150403,0.7405123314326376,0.7384264690717416,0.7215375343865814,0.7217372423415936,0.7278736550442977
baseline_classifier_chain,scene,0.4719984531402588,0.46599841117858887,0.47299933433532715,0.456989049911499,0.4069995880126953,0.3770008087158203,0.38300085067749023,0.36999988555908203,0.38000011444091797,0.32202863693237305,0.4730290456431535,0.5912863070539419,0.5384615384615384,0.6465696465696466,0.6340956340956341,0.7574025974025974,0.7454545454545455,0.7679127725856698,0.731048805815161,0.7616822429906542,-0.1715076071922545,-0.12344398340248963,-0.14587664587664587,-0.10325710325710326,-0.11295911295911296,-0.06952380952380953,-0.0735064935064935,-0.06576670128071997,-0.0792661820699204,-0.06715126341294565,0.3841681031121547,0.37653138940267655,0.39083465923241095,0.4238865589242847,0.35507645481430766,0.7957649248642792,0.7931366519975552,0.7964363625268653,0.7837176084695464,0.7942118864802944
baseline_classifier_chain,yeast,0.8639965057373047,0.884998083114624,0.8809990882873535,0.8829975128173828,0.8279991149902344,0.6920022964477539,0.7269980907440186,0.7219994068145752,0.6829993724822998,0.618032693862915,0.256198347107438,0.2396694214876033,0.2567287784679089,0.2546583850931677,0.22981366459627328,0.3445421624418003,0.3398861872736679,0.3557394002068252,0.3531540847983454,0.35522233712512924,-0.21871310507674144,-0.22063164108618655,-0.21339840283939662,-0.2246376811594203,-0.2119195504288672,-0.15763801640676964,-0.15863572537136944,-0.15515585758605407,-0.1545649283498301,-0.15663318067661397,0.4394896026646887,0.430472406082359,0.44417055113772463,0.42273502041718836,0.4435514616773914,0.5454766430768079,0.5448140815638872,0.561880979835624,0.560737598183579,0.5653535469380568
baseline_classifier_chain,enron,4.136999845504761,4.171999454498291,4.175998210906982,4.153998851776123,3.535029888153076,3.2100021839141846,3.1070010662078857,3.2229995727539062,3.246999740600586,2.7569992542266846,0.15542521994134897,0.020527859237536656,0.06470588235294118,0.07647058823529412,0.04411764705882353,0.11903012490815577,0.19030124908155768,0.17547723935389134,0.16299559471365638,0.17694566813509544,-0.05383721573618104,-0.06827864770652355,-0.06365149833518313,-0.06786903440621532,-0.06831298557158713,-0.04725992264289576,-0.04340593071132491,-0.04527193638655695,-0.04502258055578644,-0.04567367633613166,0.053225465121921195,0.06978964813852681,0.07539761114322954,0.05668387466149337,0.07599933190782555,0.18379576546677148,0.19960238883071357,0.19853194161739574,0.1805634371011548,0.18856362752382833
baseline_classifier_chain,genbase,0.6989953517913818,0.7069997787475586,0.6809959411621094,0.7079989910125732,0.6169962882995605,0.4660007953643799,0.4519963264465332,0.46200108528137207,0.4869961738586426,0.3800315856933594,0.9774436090225563,0.9172932330827067,0.9621212121212122,0.9696969696969697,0.8939393939393939,0.9678638941398866,0.9735349716446124,0.9679245283018868,0.9679245283018868,0.9641509433962264,-0.001670843776106934,-0.006126427179058758,-0.0014029180695847362,-0.0014029180695847362,-0.005611672278338945,-0.0016803192606595252,-0.0011902261429671637,-0.0016771488469601676,-0.001607267645003494,-0.0017470300489168414,0.6055267581132385,0.5196110261244361,0.5740740740740741,0.6543209876543209,0.5845339221584432,0.7787704924055449,0.7513915486373512,0.7545053106341536,0.7543010719229715,0.683983804874993
baseline_classifier_chain,medical,2.0809719562530518,2.095000743865967,2.098994493484497,2.1169960498809814,1.7340283393859863,1.4339990615844727,1.4399986267089844,1.4260008335113525,1.444000005722046,1.224001169204712,0.5561224489795918,0.4336734693877551,0.46938775510204084,0.5025641025641026,0.558974358974359,0.6176470588235294,0.6176470588235294,0.6381074168797954,0.6181353767560664,0.6360153256704981,-0.014625850340136054,-0.01802721088435374,-0.019387755102040816,-0.01811965811965812,-0.014814814814814815,-0.012162546177891446,-0.012048877522023303,-0.011537368570616652,-0.012232155527174684,-0.011579395487441465,0.19510714267909046,0.17105380570897813,0.20245606022494272,0.22503612260209632,0.20608527974692023,0.28096841086675745,0.2826771883159712,0.2668032850956221,0.28032064992822,0.2971719760038673
stacking_with_f_tests-alpha=0.25,birds,0.2480010986328125,0.24199938774108887,0.25,0.2219991683959961,0.21399784088134766,0.8869979381561279,0.8769989013671875,0.8999984264373779,0.8949985504150391,0.7509994506835938,0.4883720930232558,0.4418604651162791,0.5658914728682171,0.5271317829457365,0.4728682170542636,0.5872093023255814,0.5910852713178295,0.5503875968992248,0.5658914728682171,0.5930232558139535,-0.05385556915544676,-0.05263157894736842,-0.03875968992248062,-0.04243166054671563,-0.049367605059159526,-0.034169726642186864,-0.03518971848225214,-0.03518971848225214,-0.0353937168502652,-0.032639738882088945,0.2837425498218192,0.2815791171972322,0.3315939069648902,0.24022201835268986,0.2984336981409266,0.46000380920678363,0.4809250140834548,0.46994590210689363,0.4513608558396937,0.4740489133651985
stacking_with_f_tests-alpha=0.25,emotions,0.03600144386291504,0.034998178482055664,0.03399848937988281,0.0390009880065918,0.042027950286865234,0.16699790954589844,0.16899800300598145,0.1679985523223877,0.15900135040283203,0.15000557899475098,0.3025210084033613,0.2857142857142857,0.2857142857142857,0.2542372881355932,0.3050847457627119,0.45569620253164556,0.41561181434599154,0.4388185654008439,0.4357894736842105,0.4442105263157895,-0.20588235294117646,-0.2184873949579832,-0.21428571428571427,-0.23163841807909605,-0.2132768361581921,-0.14064697609001406,-0.1490857946554149,-0.14838255977496484,-0.14385964912280702,-0.15017543859649124,0.5810134592797132,0.5726955594461002,0.6265452226044558,0.623519260098614,0.6349387506855996,0.7588063221995323,0.7426428964992825,0.7390805259437117,0.736684420368556,0.7311336379646746
stacking_with_f_tests-alpha=0.25,scene,0.08799934387207031,0.10099983215332031,0.10199999809265137,0.11199665069580078,0.09099984169006348,5.293001174926758,5.266000270843506,5.256999254226685,5.316000938415527,4.0269997119903564,0.46680497925311204,0.5684647302904564,0.5031185031185031,0.6424116424116424,0.5904365904365905,0.7407792207792208,0.7324675324675325,0.7533748701973001,0.7191069574247144,0.745067497403946,-0.15491009681881052,-0.11203319502074689,-0.1334026334026334,-0.09078309078309078,-0.10914760914760915,-0.06398268398268399,-0.06597402597402598,-0.05996884735202492,-0.07217030114226376,-0.06178608515057113,0.37731696323741554,0.3697879799009159,0.3969250257177437,0.41452507640357567,0.35087186995524533,0.8025256798859232,0.8015350662275752,0.807087461419409,0.7913616956270438,0.8031213878585125
stacking_with_f_tests-alpha=0.25,yeast,0.19500184059143066,0.20099902153015137,0.20300006866455078,0.19999957084655762,0.1829993724822998,4.864996910095215,4.859001636505127,4.865998029708862,4.853998184204102,4.087998628616333,0.23553719008264462,0.20041322314049587,0.2111801242236025,0.2111801242236025,0.20082815734989648,0.3114330056906363,0.30625969994826696,0.3029989658738366,0.31954498448810753,0.32419855222337124,-0.20498819362455725,-0.2043978748524203,-0.19875776397515527,-0.21694764862466726,-0.20763087843833186,-0.1469218830832902,-0.14836301825437884,-0.14769537597872653,-0.1453685921110947,-0.14765844290146254,0.4428697985223823,0.4319187625602569,0.44628985233980656,0.40717696365429706,0.4056946092662942,0.5495881355515546,0.5467378121353433,0.5507497517401377,0.5535361731347687,0.5482775960134894
stacking_with_f_tests-alpha=0.25,enron,2.954998254776001,2.9059994220733643,2.9090006351470947,2.91399884223938,2.453998327255249,5.635001182556152,5.839998483657837,6.099997043609619,5.952000617980957,5.09800124168396,0.017595307917888565,0.01466275659824047,0.058823529411764705,0.052941176470588235,0.03235294117647059,0.10506980161645849,0.16531961792799413,0.15198237885462554,0.14904552129221732,0.15418502202643172,-0.05538648813146683,-0.06838931002047252,-0.06204217536071032,-0.06670366259711431,-0.0658157602663707,-0.04724605936256637,-0.043322751029348565,-0.04470395921646857,-0.04572908874296955,-0.045147258471171695,0.04657056404316991,0.0656118974914401,0.07210788622841448,0.059075446241856705,0.0780004695987089,0.17656418591115816,0.1888323853207464,0.1941169765502559,0.1743965040622688,0.1841811455318091
